id,created_at,updated_at,code,fabric_weave,currency,supplier_id,price,name,fabric_blend_one,fabric_blend_one_percent,fabric_blend_two,fabric_blend_two_percent,fabric_blend_three,fabric_blend_three_percent,weight,weight_unit,end_use/0,end_use/1,end_use/2,fabric_type,price_unit,status,deleted_at,only_for_brands/0,published,description,dispatch_time_sample,factory_location,construction,width,width_unit,finishing,properties/0,dispatch_time_mass_quantity_min,dispatch_time_mass_quantity_max,origin,colour,tsa_stamps,minimal_order_quantity,crowd_source_available,moq_details,uuid,notify_fc_team,moq,swatch_price,swatch_quantity,archived_at,end_use/3,end_use/4,only_for_brands/1,properties/1,properties/2,properties/3,properties/4,properties/5,properties/6,properties/7,only_for_brands/2,end_use/5,properties/8,only_for_brands/3,only_for_brands/4,only_for_brands/5,only_for_brands/6,only_for_brands/7,end_use/6,end_use/7,only_for_brands/8,only_for_brands/9,only_for_brands/10,only_for_brands/11,only_for_brands/12,only_for_brands/13,only_for_brands/14,only_for_brands/15,only_for_brands/16,only_for_brands/17,only_for_brands/18,only_for_brands/19,only_for_brands/20,only_for_brands/21,only_for_brands/22
1172,2020-06-23T12:40:48.171Z,2021-06-18T05:45:50.509Z,76000TP,Plain,EUR,48,55,XXXXXXXXXXuard Upcycled Silk (76000TP),Upcycled Silk,100,,,,,110,g/m2,Scarves,Dress,Skirt,Woven,m,public,,,TRUE,"The origin of RESILK® fabric comes from the desire to recover excessive waste generated from the silk processes, second-class fabrics and surplus production. All the RESILK® fabrics are made in Italy with 100% GRS certified regenerated pure silk yarn in partnership with Marchi & Fildi. There might be variation in appearance (impurities/irregularity) of the fabric as pre-consumer deadstock was selected and purified by hand.

Fabric colour can be customised (note that there are some limits for very light colours and some shadows, as the original colour of our yarn isn't white).

Bulk Order Price (>70m): US$35",6 weeks,Italy,,151,cm,,,70,77,virtualexpo,,,35,,Sample - in stock colour - 3m.   Sample - customised colour - 35 m.  Bulk - 70 m.,dd0f2e2a-971f-4b29-84b3-cb808fd27268,FALSE,35,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,2021-06-17T21:03:30.273Z,2021-07-28T10:40:59.324Z,DHRD20200205,,USD,59,0,XXXXXXXXXXtton Recycled Polyester,Organic Cotton,55,Recycled Polyester,45,,,210,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,167,cm,Softener,,21,28,virtualexpo,,,1000,,,M-395e64ca150a23-5c-750,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,2021-06-17T21:03:30.288Z,2021-07-28T10:40:59.338Z,DHRD20200206,,USD,59,0,XXXXXXXXXXtton TENCEL Modal,Organic Cotton,50,TENCEL Modal,50,,,196,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,130,cm,Softener,,21,28,virtualexpo,,,1000,,,M-23db000ebc17f30-5c-759,FALSE,1000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,2021-06-17T21:03:30.304Z,2021-07-28T10:40:59.351Z,DHRD20200207,,USD,59,0,XXXXXXXXXXtton TENCEL Modal,Organic Cotton,50,TENCEL Modal,50,,,210,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,145,cm,Softener,,21,28,virtualexpo,,,1000,,,M-23db001afc9ae58-5c-65b,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,2021-06-17T21:03:30.334Z,2021-07-28T10:40:59.379Z,DHRD20210091,,USD,59,0,XXXXXXXXXXtton Elastane / OP / Spandex,Organic Cotton,96,Elastane / OP / Spandex,4,,,210,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,1000,,,M-399573fac332eb-5c-50a,FALSE,1000,2,18,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,2021-06-17T21:03:30.350Z,2021-07-28T10:40:59.393Z,DHRD20210113,,USD,59,0,XXXXXXXXXXtton Elastane / OP / Spandex,Organic Cotton,97,Elastane / OP / Spandex,3,,,250,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,130,cm,Softener,,21,28,virtualexpo,,,1000,,,M-23fd688bc626fb0-5c-716,FALSE,1000,2,18,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,2021-06-17T21:03:30.365Z,2021-07-28T10:40:59.406Z,DHRD20210150,,USD,59,0,XXXXXXXXXXtton Elastane / OP / Spandex,Organic Cotton,95,Elastane / OP / Spandex,5,,,280,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,190,cm,Softener,,21,28,virtualexpo,,,1000,,,M-3995741b556656-5c-7ac,FALSE,1000,2,18,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,2021-06-17T21:03:30.380Z,2021-07-28T10:40:59.419Z,DHRD20210189,,USD,59,0,XXXXXXXXXXtton TENCEL Lyocell,Organic Cotton,72,TENCEL Lyocell,28,,,320,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,150,cm,Softener,,21,28,virtualexpo,,,1000,,,M-399574046fb355-5c-711,FALSE,1000,2,18,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,2021-06-17T21:03:30.413Z,2021-07-28T10:40:59.468Z,DHWS20190030,,USD,59,0,XXXXXXXXXXotton Polyester (PET),Recycled Cotton,48,Polyester (PET),47,Elastane / OP / Spandex,5,225,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,1000,,,M-395e6065d1a721-5c-701,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,2021-06-17T21:03:30.432Z,2021-07-28T10:40:59.482Z,DHWS20200026,,USD,59,0,XXXXXXXXXXtton Hemp,Organic Cotton,77,Hemp,15,Hemp,8,255,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,152,cm,Softener,,21,28,virtualexpo,,,1000,,,M-395e6349a4c34c-5c-474,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,2021-06-17T21:03:30.395Z,2021-06-19T22:09:07.674Z,DHWS20190017,Rib,USD,59,0,XXXXXXXXXXc Cotton,Organic Cotton,100,,,,,260,g/m2,Base Layer,Leggings / Yoga Pants,Sports Bra,Knit,m,private,,,TRUE,"Soft, melange. Needle Drop jersey",7-10 days,Turkey,,135,cm,Softener,,21,28,virtualexpo,,,1000,,,M-395e60c2f6da66-5c-6cc,FALSE,1000,2,9,,T-Shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,2021-06-17T21:03:30.462Z,2021-07-28T10:40:59.508Z,DHWS20200028,,USD,59,0,XXXXXXXXXXtton Recycled Polyester,Organic Cotton,80,Recycled Polyester,20,,,305,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,155,cm,Softener,,21,28,virtualexpo,,,300,,,M-395e658d0c243d-5c-2fe,FALSE,300,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,2021-06-17T21:03:30.477Z,2021-07-28T10:40:59.530Z,E0508A_10,,USD,59,0,XXXXXXXXXXcell Elastane / OP / Spandex,TENCEL Lyocell,96,Elastane / OP / Spandex,4,,,190,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,300,,,M-397459e2e9533b-5c-4e7,FALSE,300,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,2021-06-17T21:03:30.491Z,2021-07-28T10:40:59.543Z,E1503B_08,,USD,59,0,XXXXXXXXXXiscose),EcoVero (Viscose),100,,,,,150,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,300,,,M-23e8b8d4993af7f-5c-434,FALSE,300,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,2021-06-17T21:03:30.506Z,2021-07-28T10:40:59.555Z,E2113B_01,,USD,59,0,XXXXXXXXXXiscose) Lycra,EcoVero (Viscose),95,Lycra,5,,,240,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,2000,,,M-39745c31aae3e5-5c-26f,FALSE,2000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,2021-06-17T21:03:30.521Z,2021-07-28T10:40:59.567Z,H0120190416,,USD,59,7.94,XXXXXXXXXXcro Modal Jersey,TENCEL Modal,97,Elastane / OP / Spandex,3,,,150,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,public,,,TRUE,"Soft, fluid, digital printed",7-10 days,Turkey,,150,cm,Softener,,21,28,virtualexpo,,,1000,,,M-23dafad0314c3ec-5c-598,FALSE,1000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,2021-06-17T21:03:30.258Z,2021-07-28T10:40:59.311Z,DHRD20200201,,USD,59,0,XXXXXXXXXXtton TENCEL Lyocell,Organic Cotton,72,TENCEL Lyocell,28,,,352,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,182,cm,Softener,,21,28,virtualexpo,,,1000,,,M-23daff0e57978f0-5c-50,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,2020-04-29T16:41:47.380Z,2021-06-18T04:25:25.815Z,BTX 0903 - 110 - 005,Plain,USD,33,33,XXXXXXXXXX� Classic Navy - natural wax coating,Abaca (banana plant),100,,,,,490,g/m2,Back Pack,Shoes,Bags & Wallets,Woven,m,public,,,TRUE,"Bananatex® is the world’s first durable, waterproof fabric made purely from Banana plants. The banana plant (Abacá) is cultivated in a permaculture environment in the Philippines. The plant is sturdy, self-sufficient, requiring no pesticides or extra water. Grown within a natural ecosystem of sustainable mixed agriculture and forestry, banana plant permaculture has contributed to reforestation in areas of former Philippine jungle eroded by soil damage due to monocultural palm plantations. In one year, one banana tree can compensate for the CO2 emissions of production and transport of more than ten bags made from its fibre. Product design is based on a zero-waste concept. Bananatex® can be composted to close the product cycle loop, from plant to bag and back into the soil.",,Taiwan,Dobby,155,cm,Natural wax coating,Durable Water Repellent (DWR),80,100,virtualexpo,any color possible,"Bio, Wat, En",550,,,f87686ce-d3cf-41e5-8d02-f436e5b13702,FALSE,550,2,0,,Jacket,Pants,,,,,,,,,,Caps & Hats,,,,,,,,,,,,,,,,,,,,,,,
2494,2021-06-17T16:07:32.540Z,2021-06-19T05:19:35.727Z,ROMF 5128-PU,,USD,68,9,XXXXXXXXXXolyester,Recycled Polyester,100,,,,,165,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,"This material is made from 100% post-consumer recycled PET bottles. Recyctex cares about the life cycle of the fabric they create. Their own weaving mills and supply chain partners are powered by hydropower, wind-power, and solar electricity. Their baseline for yarn selection is that it must be 100% recycled material made from post-consumer and pre-consumer waste, and animal-free. More than 70% of recycled yarns are made locally from China. Only speciality recycled yarns, such as those made from ocean plastic, are imported from Taiwan, Spain and Italy. During the weaving process, yarn waste will be collected for recycling. They work with local yarn suppliers for spin-dyeing to reduce the consumption of water, dyestuff and energy.",5 days,China,75D*150D,144,cm,P/D+C0W/R+PU Coating10K/10K,Water Repellent (W/R),30,40,virtualexpo,,,3000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-240b9d33106e74b-46-770,FALSE,3000,2,12,,Skirt,Shorts,,Waterproof (W/P),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2020-04-29T16:41:47.272Z,2021-06-18T04:25:26.047Z,BTX 0903 - 100 - 003,Plain,USD,33,28.5,XXXXXXXXXX� Gravel - uncoated,Abaca (banana plant),100,,,,,430,g/m2,Back Pack,Shoes,Bags & Wallets,Woven,m,public,,,TRUE,"Bananatex® is the world’s first durable, waterproof fabric made purely from Banana plants. The banana plant (Abacá) is cultivated in a permaculture environment in the Philippines. The plant is sturdy, self-sufficient, requiring no pesticides or extra water. Grown within a natural ecosystem of sustainable mixed agriculture and forestry, banana plant permaculture has contributed to reforestation in areas of former Philippine jungle eroded by soil damage due to monocultural palm plantations. In one year, one banana tree can compensate for the CO2 emissions of production and transport of more than ten bags made from its fibre. Product design is based on a zero-waste concept. Bananatex® can be composted to close the product cycle loop, from plant to bag and back into the soil.",,Taiwan,Y/D Dobby,155,cm,PFC free DWR,Durable Water Repellent (DWR),80,100,virtualexpo,any color possible,"Bio, Wat, En",550,,,f6416f33-a050-434a-9bd3-0ddd13881358,FALSE,550,2,40,,Jacket,Pants,,,,,,,,,,Caps & Hats,,,,,,,,,,,,,,,,,,,,,,,
1177,2020-06-23T12:40:48.273Z,2021-06-18T05:45:50.617Z,76004DP,Double Weave,EUR,48,95,XXXXXXXXXXuard Upcycled Silk (76004DP),Upcycled Silk,100,,0,,0,320,g/m2,Coat,,,Woven,m,public,,,TRUE,"The origin of RESILK® fabric comes from the desire to recover excessive waste generated from the silk processes, second-class fabrics and surplus production. All the RESILK® fabrics are made in Italy with 100% GRS certified regenerated pure silk yarn in partnership with Marchi & Fildi. There might be variation in appearance (impurities/irregularity) of the fabric as pre-consumer deadstock was selected and purified by hand.

Fabric design and colour can be customised.

Bulk Order Price (>70m): US$108",6 weeks,Italy,,150,cm,,,70,77,virtualexpo,,,35,,Sample: 35 m.  Bulk: 70 m,1b5ddc1b-ac3d-44c0-8e05-a555416ea6c7,FALSE,35,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,2021-06-17T21:03:30.585Z,2021-07-28T10:40:59.619Z,RJ2315,,USD,59,0,XXXXXXXXXXcell Lycra,TENCEL Lyocell,96,Lycra,4,,,180,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,180,cm,Softener,,21,28,virtualexpo,,,3000,,,M-23e8b86010ea2ee-5c-71e,FALSE,3000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,2021-06-17T21:03:30.600Z,2021-07-28T10:40:59.631Z,RK6100,,USD,59,0,XXXXXXXXXXtton TENCEL Lyocell,Organic Cotton,50,TENCEL Lyocell,50,,,150,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,private,,,TRUE,TENCEL with Refibra technology,7-10 days,Turkey,,165,cm,Softener,,21,28,virtualexpo,,,3000,,,M-23e8b8fdbeb72a5-5c-50f,FALSE,3000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,2021-06-17T21:03:30.615Z,2021-07-28T10:40:59.644Z,RK9090,,USD,59,0,XXXXXXXXXXtton TENCEL Lyocell,Organic Cotton,48,TENCEL Lyocell,47,Lycra,5,240,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,170,cm,Softener,,21,28,virtualexpo,,,1000,,,M-39745a9c259163-5c-337,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,2021-06-17T21:03:30.570Z,2021-07-28T10:40:59.606Z,RE9318,,USD,59,0,XXXXXXXXXXiscose) Lycra,EcoVero (Viscose),96,Lycra,4,,,230,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,185,cm,Softener,,21,28,virtualexpo,,,300,,,M-39745bc01e849f-5c-109,FALSE,300,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,2021-06-16T21:12:40.174Z,2021-06-18T05:45:51.227Z,WA546C,,EUR,48,31,XXXXXXXXXXpcycled Silk Linen,Silk,45,Upcycled Silk,28,Linen,27,100,g/m2,,,,Woven,m,private,,,TRUE,"The origin of RESILK® fabric comes from the desire to recover excessive waste generated from the silk processes, second-class fabrics and surplus production. All the RESILK® fabrics are made in Italy with 100% GRS certified regenerated pure silk yarn in partnership with Marchi & Fildi. There might be variation in appearance (impurities/irregularity) of the fabric as pre-consumer deadstock was selected and purified by hand.

Fabric design and colour can be customised.

Bulk Order Price (>70m): US$107",7 weeks,Italy,,145,cm,,,70,77,virtualexpo,,,35,,Sample: 35 m.  Bulk: 70 m,M-240714325037d8c-bf-69c,FALSE,35,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,2021-06-17T16:07:32.769Z,2021-06-19T05:19:36.212Z,RONT 2007-PU,Plain,USD,68,3.4,XXXXXXXXXXcled Nylon,Recycled Nylon,100,,,,,207,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,"This material is made from chemically recycled nylon. Recycled nylon is manufactured wholly from waste streams that include abandoned fishing nets or carpets. Additionally, it is dyed in a method reducing the consumption of water and energy. This quality is both GRS and Bluesign certified.",5 days,China,42D*280D,140,cm,P/D+W/R+PU Coating,Water Repellent (W/R),30,40,virtualexpo,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",4698f612-ada4-4ddb-afbc-03dcc2e8da39,FALSE,5000,2,8,,Skirt,Shorts,,,,,,,,,,Bags & Wallets,,,,,,,Caps & Hats,,,,,,,,,,,,,,,,
2540,2021-06-17T21:03:29.830Z,2021-07-28T10:40:59.063Z,DHDD20200029,Fleece,USD,59,0,XXXXXXXXXXleece Organic Cotton Recycled Polyester,Organic Cotton,82,Recycled Polyester,18,,,295,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,"Soft, brushed back and double dyed",7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,1000,,,M-5bca3ba009ca2-5c-7a,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,2021-06-17T21:03:30.243Z,2021-07-28T10:40:59.289Z,DHRD20200181,,USD,59,0,XXXXXXXXXXtton TENCEL Lyocell,Organic Cotton,50,TENCEL Lyocell,50,,,150,g/m2,Base Layer,Sweatshirt,T-Shirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,165,cm,Softener,,21,28,virtualexpo,,,1000,,,M-23dafee493fcd51-5c-6d5,FALSE,1000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,2021-06-17T21:03:30.536Z,2021-07-28T10:40:59.581Z,H0120190428,,USD,59,0,XXXXXXXXXXiscose) Elastane / OP / Spandex,EcoVero (Viscose),95,Elastane / OP / Spandex,5,,,210,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,300,,,M-23dafad8aa9a147-5c-7bd,FALSE,300,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,2021-06-17T16:07:31.745Z,2021-06-19T05:19:34.354Z,REOX 1017-TPU,,USD,68,0,XXXXXXXXXXTPU,Recycled Polyester,100,,,,,330,g/m2,,,,Woven,m,private,,,TRUE,,5 days,China,,144,cm,,,30,40,virtualexpo,,,3000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-240b9d2a4d1cbc2-46-36,FALSE,3000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,2021-06-17T16:07:32.801Z,2021-06-19T05:19:36.276Z,RONT 2015,,USD,68,0,XXXXXXXXXX,Recycled Nylon,100,,,,,36,g/m2,,,,Woven,m,private,,,TRUE,,5 days,China,,144,cm,,,30,40,virtualexpo,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",835ddf18-9bf1-40fa-a6f6-a2391f8f119f,FALSE,5000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,2021-06-16T18:58:00.408Z,2021-06-18T04:25:26.025Z,BTX H919 - 100 - 002,Twill,USD,33,0,XXXXXXXXXX� BLACK TWILL - natural wax coating,Abaca (banana plant),100,,,,,540,g/m2,Back Pack,Shoes,Bags & Wallets,Woven,m,private,,,TRUE,"Bananatex® is the world’s first durable, waterproof fabric made purely from Banana plants. The banana plant (Abacá) is cultivated in a permaculture environment in the Philippines. The plant is sturdy, self-sufficient, requiring no pesticides or extra water. Grown within a natural ecosystem of sustainable mixed agriculture and forestry, banana plant permaculture has contributed to reforestation in areas of former Philippine jungle eroded by soil damage due to monocultural palm plantations. In one year, one banana tree can compensate for the CO2 emissions of production and transport of more than ten bags made from its fibre. Product design is based on a zero-waste concept. Bananatex® can be composted to close the product cycle loop, from plant to bag and back into the soil.",,Taiwan,,146,cm,Natural wax coating,Durable Water Repellent (DWR),80,100,virtualexpo,any color possible,,550,,,M-23f9dc2685e43a1-b-607,FALSE,550,2,40,,Caps & Hats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2019-02-28T11:04:48.080Z,2021-06-18T11:30:55.643Z,SC98LSA83,Dobby,USD,1,4.98,XXXXXXXXXX Weft Stretch Dobby Polyester 2,Polyester (PET),98,Elastine / OP / Spandex,2,,,200,g/m2,Casual Wear|Menswear|Performance,,,Woven,m,private,,archive,TRUE,"2 Layer seer sucker fabric. Stylish yet functional, dry hand-feel.",5-7 days,Taiwan,107*79/150*150D+150D+40OP,135,cm,"C6-WR, W/P10K mm (JIS L1092 B), M/P10K gm/sq.m*24hr(JIS L1099 B1), Vacuum Adsorption",Waterproof (W/P)|Breathable,,,,,,5000,,,15b95dcc-ebdd-4867-ab3c-657c9e419194,FALSE,5000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2020-02-12T09:40:23.675Z,2021-06-18T11:33:26.171Z,CY-F-WQA0321,Single Jersey,USD,19,5.84,XXXXXXXXXXsey Nylon Elastine 9,Nylon / Polyamide,89,Elastane / OP / Spandex,11,,,165,g/m2,,,,Knit,m,public,,Common Objectives,TRUE,Fun Max range. Permanent performance built into the yarn,5-7 days,Taiwan,,149,cm,,,,,,,,0,,,61155e2e-2f6f-4d5e-9739-75eb6553c67d,FALSE,0,2,0,,,,CONT,,,,,,,,Demo,,,MCM Worldwide,PANGAIA,Takalar,Viatrix,Zilver,,,,,,,,,,,,,,,,,
604,2020-02-12T09:40:23.843Z,2021-06-18T11:33:26.381Z,CY-WQA0337,Single Jersey,USD,19,6.23,XXXXXXXXXXsey Nylon Elastine 1,Nylon / Polyamide,86,Elastane / OP / Spandex,14,,,245,g/m2,,,,Knit,m,public,,Common Objectives,TRUE,,5-7 days,Taiwan,,162,cm,,,,,,,,0,,,fc0b61b1-295b-4d9c-8e1b-cf0eaff84f1b,FALSE,0,2,0,,,,CONT,,,,,,,,Demo,,,MCM Worldwide,PANGAIA,Takalar,Viatrix,Zilver,,,,,,,,,,,,,,,,,
2550,2021-06-17T21:03:29.988Z,2021-07-28T10:40:59.196Z,DHRD20180098,,USD,59,0,XXXXXXXXXXtton,Organic Cotton,100,,,,,250,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,,7-10 days,Turkey,,175,cm,Softener,,21,28,virtualexpo,,,1000,,,M-395e5dbeb6ab0e-5c-382,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2021-02-09T21:46:35.604Z,2021-06-19T05:19:36.532Z,RONT 3100-PU,Plain,USD,68,4.2,XXXXXXXXXXcled Nylon,Recycled Nylon,100,,,,,65,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,"This material is made from chemically recycled nylon. Recycled nylon is manufactured wholly from waste streams that include abandoned fishing nets or carpets. Additionally, it is dyed in a method reducing the consumption of water and energy. This quality is both GRS and Bluesign certified. PFCS(PFOA,PFOS) FREE.",5 days,China,40D*40D,144,cm,P/D+W/R+PU Coating,Water Repellent (W/R),30,40,,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",5336d5fa-7ab7-4683-bdf0-877fff5180e2,FALSE,5000,2,12,,Skirt,Shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,2021-06-17T21:03:30.226Z,2021-07-28T10:40:59.276Z,DHRD20200180,,USD,59,0,XXXXXXXXXXtton TENCEL Lyocell,Organic Cotton,48,TENCEL Lyocell,47,Elastane / OP / Spandex,5,240,g/m2,Mid Layer,Sweater,Sweatshirt,Knit,m,private,,,TRUE,TENCEL with Refibra technology,7-10 days,Turkey,,170,cm,Softener,,21,28,virtualexpo,,,1000,,,M-395e6669845c2a-5c-712,FALSE,1000,2,0,,Sweatpant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,2020-07-26T21:49:34.894Z,2021-07-27T14:40:53.439Z,beLEAF™ CAMOUF/MATTE/LINEN BLUE,,EUR,54,36,XXXXXXXXXXCAMOUF/MATTE/LINEN BLUE,BeLeaf,100,,,,,,g/m2,Bags & Wallets,Caps & Hats,Shoes,Leather / Skin,m,public,,,TRUE,"Nova Kaeru has also developed a vegan “leather” alternative called beLeaf™, derived from the large tropical plant leaves (called ‘Elephant Ear’) and tanned with an organic process. The tropical plant leaves are not monoculture, commercial crops – they are renewable resources that grow freely on the banks of forests and rivers. They are collected in sustainable areas near the Nova Kaeru facilities and planted together with reforestation farms. The close proximity of beLeaf™ production decreases the carbon footprint, and emissions are offset by the positive impact of reforestation, which provides oxygen to the atmosphere. In addition, organic waste from the tanning processes are composted and reused as soil nutrients to help protect biodiversity and waterways, and water from tanning is reused for irrigation of the plants. Nova Kaeru has developed its own organic, chrome-free tanning technology based on a blend of biodegradable acrylic resins, polymers, glutaraldehyde, synthetic & vegetable tannins. This more sustainable tanning approach leads to superior, quality materials free of heavy metals that are environmentally safe. PLEASE NOTE, THIS PRODUCT IS IRREGULAR IN SHAPE SO IT'S PRICED AND SOLD AS INDIVIDUAL PIECES - THE EXACT PRICE MIGHT VARY. THIS PRODUCT IS NOT AVAILABLE FOR SALE IN THE U.S.A.",1-5 days,Brazil,,,cm,,,45,50,,,,1,,,53ab9409-a888-4fdb-b67f-e682669407fd,FALSE,1,2,0,,Jacket,Pants,,,,,,,,,,Skirt,,,,,,,,,,,,,,,,,,,,,,,
